iter	Logloss
1401	0.0003121374633
1402	0.0003121422036
1403	0.0003121378496
1404	0.0003121360237
1405	0.0003121346191
1406	0.0003121365855
1407	0.0003121428707
1408	0.0003121391487
1409	0.0003121365855
1410	0.000312133952
1411	0.0003121346894
1412	0.0003121350054
1413	0.0003117201781
1414	0.0003117181767
1415	0.0003117125234
1416	0.0003117091526
1417	0.0003117091526
1418	0.0003117081694
1419	0.000311707116
1420	0.0003117059573
1421	0.0003117059573
1422	0.0003117065191
1423	0.0003117069053
1424	0.0003117070458
1425	0.0003117112243
1426	0.0003117069053
1427	0.0003116972492
1428	0.0003116929303
1429	0.0003116946508
1430	0.0003116933516
1431	0.0003116909639
1432	0.0003116898052
1433	0.0003116806407
1434	0.0003116784285
1435	0.0003116579575
1436	0.0003116552187
1437	0.0003116554645
1438	0.0003116540249
1439	0.0003116521288
1440	0.0003116474938
1441	0.0003116428589
1442	0.0003116418757
1443	0.0003116470373
1444	0.0003116376972
1445	0.0003116376972
1446	0.0003116426482
1447	0.0003116354851
1448	0.0003116415597
1449	0.0003109246887
1450	0.000310534827
1451	0.000310244476
1452	0.0003102433523
1453	0.0003102433523
1454	0.0003102433523
1455	0.0003102433523
1456	0.0003102433523
1457	0.0003102433523
1458	0.0003102447218
1459	0.0003102447218
1460	0.0003093629593
1461	0.0003093629593
1462	0.000309359167
1463	0.0003093608525
1464	0.0003093571305
1465	0.0003093572709
1466	0.0003093556557
1467	0.0003093556557
1468	0.0003093539352
1469	0.0003093539352
1470	0.0003093495109
1471	0.0003093495109
1472	0.0003093515826
1473	0.0003093503887
1474	0.0003093500376
1475	0.0003089359126
1476	0.0003089376683
1477	0.0003089337356
1478	0.0003089337356
1479	0.0003089337356
1480	0.0003089287495
1481	0.000308934789
1482	0.0003089327524
1483	0.0003089253084
1484	0.0003089209544
1485	0.0003089209544
1486	0.0003089209544
1487	0.0003089207437
1488	0.0003089207437
1489	0.0003089207437
1490	0.0003089207437
1491	0.0003089248168
1492	0.0003089245359
1493	0.0003089238337
1494	0.0003089194094
1495	0.0003089194094
1496	0.0003089179347
1497	0.0003089129837
1498	0.0003089149852
1499	0.0003089115441
1500	0.0003089124219
1501	0.0003089076114
1502	0.000308906558
1503	0.0003089113334
1504	0.000308908735
1505	0.0003089114036
1506	0.0003089114036
1507	0.0003089095777
1508	0.0003088974286
1509	0.0003088974286
1510	0.0003081247276
1511	0.0003076023838
1512	0.0003074989403
1513	0.0003074989403
1514	0.0003071498449
1515	0.0003071485809
1516	0.0003071486862
1517	0.0003067536979
1518	0.0003061940638
1519	0.0003061979965
1520	0.0003061913952
1521	0.0003061878488
1522	0.0003056822188
1523	0.0003051973408
1524	0.0003051810482
1525	0.0003044976402
1526	0.0003044932861
1527	0.0003044898801
1528	0.0003044939533
1529	0.0003038015913
1530	0.0003037994845
1531	0.0003037966755
1532	0.0003032496471
1533	0.0003025058092
1534	0.0003025082671
1535	0.0003025089694
1536	0.0003025089694
1537	0.0003025147982
1538	0.0003024961882
1539	0.0003025022979
1540	0.0003024879717
1541	0.0003024920097
1542	0.0003024926066
1543	0.0003024851626
1544	0.0003024820376
1545	0.0003024892006
1546	0.0003024840039
1547	0.0003024831612
1548	0.0003024842146
1549	0.0003024818269
1550	0.0003024779644
1551	0.00030247814
1552	0.0003024797903
1553	0.000302484355
1554	0.0003024740317
1555	0.0003024818971
1556	0.0003024802819
1557	0.0003023389513
1558	0.0003023378628
1559	0.0003020258821
1560	0.000301681527
1561	0.0003016773836
1562	0.0003016768218
1563	0.0003016792095
1564	0.0003016745043
1565	0.0003016764005
1566	0.0003016746799
1567	0.0003016746799
1568	0.0003016746799
1569	0.0003016746799
1570	0.0003016747501
1571	0.0003016747501
1572	0.0003016781561
1573	0.000301676576
1574	0.0003016765058
1575	0.0003016765058
1576	0.0003016765058
1577	0.0003016749608
1578	0.0003016683595
1579	0.0003016659016
1580	0.0003016691671
1581	0.0003015233069
1582	0.0003015210948
1583	0.000301511544
1584	0.0003015060312
1585	0.0003015003429
1586	0.0003015008345
1587	0.0003015052939
1588	0.0003014973232
1589	0.0003014974285
1590	0.0003015030115
1591	0.0003014982361
1592	0.0003014964805
1593	0.0003014957782
1594	0.0003014945843
1595	0.0003014933203
1596	0.0003014987979
1597	0.0003014955324
1598	0.0003014957782
1599	0.0003014950057
1600	0.0003014887556
1601	0.0003014913539
1602	0.0003014885449
1603	0.0003014885449
1604	0.0003014880884
1605	0.0003014880884
1606	0.000301488896
1607	0.0003014843313
1608	0.0003014909326
1609	0.0003014872106
1610	0.0003014871403
1611	0.0003014847175
1612	0.000301483629
1613	0.000301483629
1614	0.000301483629
1615	0.000301477098
1616	0.0003014760446
1617	0.0003014461281
1618	0.0003014415634
1619	0.000301445777
1620	0.0003014419146
1621	0.0003014415634
1622	0.0003014412474
1623	0.0003014439511
1624	0.0003014356644
1625	0.0003014362262
1626	0.0003014362262
1627	0.0003014362262
1628	0.0003014362262
1629	0.0003014362262
1630	0.0003014362262
1631	0.0003014362262
1632	0.0003014362262
1633	0.0003014362262
1634	0.0003014362262
1635	0.0003014362262
1636	0.0003007217079
1637	0.0003007283794
1638	0.0003007237093
1639	0.0003007231124
1640	0.0003007249032
1641	0.0003007249032
1642	0.0003007185126
1643	0.0003007225155
1644	0.0003007251841
1645	0.0003007141936
1646	0.0003007166867
1647	0.0003007129296
1648	0.0003007170378
1649	0.000300709664
1650	0.0003007173538
1651	0.0003007164058
1652	0.0003007122624
1653	0.0003007162653
1654	0.0003007129296
1655	0.0003007115601
1656	0.0003007126487
1657	0.0003007126487
1658	0.0003007126487
1659	0.0003007126487
1660	0.0003007126487
1661	0.0003007126487
1662	0.0003007126487
1663	0.0003007126487
1664	0.0003007126487
1665	0.0003007126487
1666	0.0003007126487
1667	0.0003007126487
1668	0.0003007126487
1669	0.0003007126487
1670	0.0003007126487
1671	0.0003007126487
1672	0.0003007126487
1673	0.0003007126487
1674	0.0003007126487
1675	0.0003007126487
1676	0.0003007126487
1677	0.0003007126487
1678	0.0003007126487
1679	0.0003007126487
1680	0.0003007126487
1681	0.0003007126487
1682	0.0003007126487
1683	0.0003007126487
1684	0.0003007126487
1685	0.0003007126487
1686	0.0003007126487
1687	0.0003007126487
1688	0.0003007126487
1689	0.0003007126487
1690	0.0003007126487
1691	0.0003007144043
1692	0.0003007144043
1693	0.0003007144043
1694	0.0003007144043
1695	0.0003007144043
1696	0.0003007144043
1697	0.0003007144043
1698	0.0003007144043
1699	0.0003007144043
1700	0.0003007143692
1701	0.0003007151417
1702	0.0003007113495
1703	0.0003007134914
1704	0.0003007118059
1705	0.0003007119113
1706	0.0003007138776
1707	0.0003007085404
1708	0.0003007123677
1709	0.0003007078381
1710	0.0003007080488
1711	0.0003005057968
1712	0.0003005055862
1713	0.0003005057968
1714	0.000300504603
1715	0.0003005068853
1716	0.0003003582512
1717	0.0003003594099
1718	0.0003003624648
1719	0.0003003539323
1720	0.0003003572329
1721	0.0003003583917
1722	0.0003003615518
1723	0.0003003605336
1724	0.0003003669944
1725	0.0003003605687
1726	0.0003003580405
1727	0.0003003569871
1728	0.0003003562146
1729	0.0003003582512
1730	0.0003003571276
1731	0.0003003608496
1732	0.0003003530193
1733	0.0003003554421
1734	0.0003003518606
1735	0.0003003569871
1736	0.0003003534407
1737	0.0003003495431
1738	0.0003003550208
1739	0.0003003502454
1740	0.0003003528789
1741	0.0003003515446
1742	0.0003003537216
1743	0.0003003472959
1744	0.0003003517904
1745	0.0003003512988
1746	0.0003003431525
1747	0.0003003471905
1748	0.0003003474363
1749	0.0003003432228
1750	0.0003003436441
1751	0.0003003467341
1752	0.0003003457509
1753	0.0003003433281
1754	0.0003003490164
1755	0.0003003479279
1756	0.0002992881415
1757	0.0002988707861
1758	0.0002988707861
1759	0.000298873525
1760	0.0002988711021
1761	0.0002988693816
1762	0.0002988737356
1763	0.0002988720853
1764	0.0002988680473
1765	0.0002988691709
1766	0.0002988668534
1767	0.0002988646764
1768	0.0002988674855
1769	0.0002988662916
1770	0.0002988562141
1771	0.0002988541776
1772	0.0002988520006
1773	0.000298854002
1774	0.000298851193
1775	0.0002988557577
1776	0.0002988492969
1777	0.0002988477168
1778	0.0002988462069
1779	0.0002988377095
1780	0.0002988292121
1781	0.0002988323021
1782	0.0002988175896
1783	0.00029881306
1784	0.0002988152371
1785	0.0002987951523
1786	0.0002986708867
1787	0.0002986727828
1788	0.000298673766
1789	0.000298670044
1790	0.0002986707814
1791	0.0002986631267
1792	0.0002986623542
1793	0.0002986643206
1794	0.0002986590536
1795	0.0002986584215
1796	0.0002986581406
1797	0.0002986569468
1798	0.0002986570521
1799	0.0002986584215
1800	0.0002986600367
1801	0.0002986596856
1802	0.0002986593345
1803	0.000298651434
1804	0.0002986561041
1805	0.0002980122686
1806	0.0002979999087
1807	0.0002980021911
1808	0.0002979976615
1809	0.0002980044032
1810	0.0002979963974
1811	0.0002979963974
1812	0.0002968708264
1813	0.0002968656472
1814	0.000296862768
1815	0.0002968600291
1816	0.000296861223
1817	0.0002968622062
1818	0.0002968628733
1819	0.0002968667884
1820	0.0002968628382
1821	0.0002968628382
1822	0.0002968628382
1823	0.0002968592742
1824	0.0002968551133
1825	0.0002968590109
1826	0.000296854411
1827	0.0002968560789
1828	0.0002968584139
1829	0.0002968529012
1830	0.0002968481609
1831	0.0002968576941
1832	0.0002962416331
1833	0.0002962406149
1834	0.0002962393508
1835	0.0002962442666
1836	0.0002962365417
1837	0.0002962355059
1838	0.0002962359273
1839	0.0002962334693
1840	0.0002962362784
1841	0.0002962355761
1842	0.0002954020065
1843	0.000295388997
1844	0.0002953868727
1845	0.0002953852399
1846	0.000295386504
1847	0.0002946780251
1848	0.0002946780251
1849	0.0002946759534
1850	0.0002946325009
1851	0.0002946327115
1852	0.000294627427
1853	0.0002943143227
1854	0.0002943135853
1855	0.0002941286617
1856	0.0002941252732
1857	0.0002941203047
1858	0.0002941212528
1859	0.0002941194269
1860	0.0002941222184
1861	0.0002941224466
1862	0.0002941184437
1863	0.0002935193424
1864	0.0002935100199
1865	0.0002935082467
1866	0.0002935158838
1867	0.000293511758
1868	0.0002935089489
1869	0.0002935033132
1870	0.0002935046827
1871	0.0002935039453
1872	0.0002935050514
1873	0.000293505104
1874	0.0002935062979
1875	0.0002935075971
1876	0.000293309032
1877	0.000292170276
1878	0.000292170908
1879	0.000292173682
1880	0.0002921665716
1881	0.0002921683448
1882	0.000291670545
1883	0.0002916705275
1884	0.000291673003
1885	0.0002916655238
1886	0.000291669913
1887	0.0002916667528
1888	0.0002916649269
1889	0.0002916670864
1890	0.0002916611171
1891	0.0002916675253
1892	0.0002916632415
1893	0.0002916617492
1894	0.0002916633819
1895	0.0002916596424
1896	0.0002916561486
1897	0.0002912084905
1898	0.0002911956391
1899	0.0002912004496
1900	0.0002911929003
1901	0.0002907541258
1902	0.0002907538098
1903	0.0002907598317
1904	0.0002903253762
1905	0.0002891167801
1906	0.0002884018228
1907	0.0002872855568
1908	0.0002872846439
1909	0.000287292123
1910	0.0002871991608
1911	0.0002871979319
1912	0.0002871943152
1913	0.0002871942274
1914	0.0002872019348
1915	0.0002871906283
1916	0.00028678091
1917	0.000285681358
1918	0.0002843525694
1919	0.0002833540731
1920	0.0002833438727
1921	0.000283335744
1922	0.0002833358494
1923	0.0002833287565
1924	0.0002833321098
1925	0.0002833312495
1926	0.0002833294588
1927	0.0002833252452
1928	0.000283309374
1929	0.000283309374
1930	0.0002833120953
1931	0.0002833120953
1932	0.0002833002095
1933	0.0002832982256
1934	0.0002832954867
1935	0.0002832963997
1936	0.0002832999988
1937	0.0002832955394
1938	0.0002829785551
1939	0.0002829762727
1940	0.000282968934
1941	0.0002829734988
1942	0.0002829649311
1943	0.0002828613823
1944	0.0002823666726
1945	0.0002814040093
1946	0.0002813942478
1947	0.0002813945287
1948	0.0002813951607
1949	0.0002813963546
1950	0.0002813874007
1951	0.0002813891915
1952	0.0002813839772
1953	0.0002813888579
1954	0.0002813832223
1955	0.0002813781308
1956	0.0002813770248
1957	0.0002813780957
1958	0.0002806317122
1959	0.0002797895749
1960	0.0002793817527
1961	0.0002793835259
1962	0.0002793638625
1963	0.0002790609937
1964	0.0002788189409
1965	0.0002788085474
1966	0.0002788106893
1967	0.0002788106893
1968	0.0002788042811
1969	0.0002788055277
1970	0.0002788046498
1971	0.000278807652
1972	0.0002788052292
1973	0.0002788010332
1974	0.0002788010332
1975	0.000278801279
1976	0.0002788048781
1977	0.0002782313216
1978	0.0002782337093
1979	0.0002782289339
1980	0.0002782134841
1981	0.0002782099201
1982	0.0002782107628
1983	0.0002782048814
1984	0.0002782103942
1985	0.0002782046005
1986	0.0002778040994
1987	0.0002778028353
1988	0.0002778003072
1989	0.0002778003072
1990	0.0002777908968
1991	0.0002777889481
1992	0.0002777841551
1993	0.0002772311926
1994	0.0002772261011
1995	0.000277219851
1996	0.000277219851
1997	0.000277219851
1998	0.0002772206937
1999	0.0002772239768
